DLL Page Link,DLL Identifier,Record title,DLL Author,DLL Contributor,DLL Work Reference,Publisher,Place of Publication,Date,Source,Repository Source,rights,rights,Type,Format
https://catalog.digitallatin.org/dll-item-record/IR1090,IR1090,P. Papini Stati Thebais,"Statius, P. Papinius (Publius Papinius)","Klotz, Alfred, 1874-1956",Thebais,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/100389523,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1091,IR1091,P. Papini Stati Thebais; Accedit index nominum ad Stati Achilleidem et Thebaidem,"Statius, P. Papinius (Publius Papinius)","Klotz, Alfred, 1874-1956",Thebais,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/101834923,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1092,IR1092,P. Papini Stati: Thebais,"Statius, P. Papinius (Publius Papinius)","Klotz, Alfred, 1874-1956",Thebais,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/100322750,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR46,IR46,"Habentur hoc volumine haec Theodoro Gaza interprete, Aristotelis De natura animalium lib. ix ; eiusdem De partibus animalium lib. iiii ; eiusdem De generatione animalium lib. v. Theophrasti De historia plantarum lib. ix et decimi principium duntaxat ; eiusdem De causis plantarum lib vi. Aristotelis problemata ... Alexa[n]dri Aphrodisiensis p[ro]blemata duobus libris no[n] unqua[m] ante i[m]pressa ...","Gazēs, Theodōros, approximately 1400-approximately 1475;Aristotle;Stub;Alexander, of Aphrodisias","Torresanus, Andreas, de Asula, 1451-1529 , Torresanus, Andreas, de Asula, 1451-1529 ",Theophrasti de historia plantarum libri IX ;Theophrasti de causis plantarum libri VI;Aristotelis problemata;Alexandri Aphrodisiensis problemata;Aristotelis De natura animalium lib. IX;Aristotelis de partibus animalium libri IIII;Aristotelis de generatione animalium libri V,"in aedibus Aldi, [et] Andreae Asulani soceri",Venetiis,1513,https://catalog.hathitrust.org/Record/009303301,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1268,IR1268,Troilus Alberti Stadensis,"Albert, von Stade, -approximately 1260;Hildebert, Archbishop of Tours","Merzdorf, J. F. L. Theodor (Johann Friedrich Ludwig Theodor), 1812-1877",Troilus,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/100326582,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1269,IR1269,Troilus Alberti Stadensis,"Albert, von Stade, -approximately 1260;Hildebert, Archbishop of Tours","Merzdorf, J. F. L. Theodor (Johann Friedrich Ludwig Theodor), 1812-1877",Troilus,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/001221702,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR916,IR916,M. Tullii Ciceronis Tusculanarum disputationum libri quinque,"Cicero, Marcus Tullius",,Tusculanae Disputationes,B.G. Teubner,Leipzig,1891,https://catalog.hathitrust.org/Record/008521396,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR919,IR919,M. Tullii Ciceronis Tusculanarum disputationum. Libri quinque,"Cicero, Marcus Tullius",,Tusculanae Disputationes,B.G. Teubner,Leipzig,1891,https://catalog.hathitrust.org/Record/001808317,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR15,IR15,"Pontani Opera. Vrania, siue de stellis libri quinq;. Meteororum liber unus. De hortis Hesperidum libri duo. Lepidina, siue postorales [sic] pompae septem. Item Meliseus. Maeon. Acon. Hendecasyllaborum libri duo. Tumulorum liber unus. Neniae duodecim. Epigrammata duodecim ..","Pontano, Giovanni Gioviano","Manuzio, Aldo, 1449 or 1450-1515",Urania sive de stellis libri V;Liber de meteoris;De hortis Hesperidum sive de cultu citriorum;Lepidina;Meliseus;Maeon;Acon;Hendecasyllaborum seu Baiarum libri II;Tumulorum Liber I;Neniae Duodecim;Epigrammata Duodecim,"in aedibus Aldi, et Andreae Asulani soceri",Venetiis,1513,https://catalog.hathitrust.org/Record/010823570,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR5,IR5,"Pontani opera. Vrania, siue de stellis libri quinq[ue]. Meteororum liber unus. De hortis hesperidum libri duo. Lepidina siue postorales [sic] pompae septem. Item Meliseus. Maeon. Acon. Hendecasyllaborum libri duo. Tumulorum liber unus. Neniae duodecim. Epigrammata duodecim. Quae uero in toto opere habeantur in indice, qui in calce est, licet uidere","Pontano, Giovanni Gioviano","Manuzio, Aldo, 1449 or 1450-1515",Urania sive de stellis libri V;Liber de meteoris;De hortis Hesperidum sive de cultu citriorum;Lepidina;Meliseus;Maeon;Acon;Hendecasyllaborum seu Baiarum libri II;Tumulorum Liber I;Neniae Duodecim;Epigrammata Duodecim,In aedibus Aldi ro.,Venetiis,1505,https://catalog.hathitrust.org/Record/010823569,HathiTrust Digital Library,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR833,IR833,Decimi Magni Ausonii Burdigalensis Opuscula,"Ausonius, Decimus Magnus","Peiper, Rudolf, 1834-1898",Versus ad lectorem;Versus ad Syagrium;Versus ad Theodosium Augustum;Ephemeris;De herediolo;Versus paschales;Oratio consulis Ausonii uersibus rhopalicis;Epicedion in patrem;Precationes;Parentalia;Commemoratio professorum Burdigalensium;Epitaphia heroum qui bello Troico interfuerunt;Eclogarum liber;Cupido cruciatus;Bissula;Mosella;Ordo urbium nobilium;Technopaegnion;Ludus septem sapientium;De XII Caesaribus;De fastis;Griphus ternarii numeri;Cento nuptialis;Epistulae;Epigrammata;Gratiarum actio ad Gratianum imperatorem;Periochae Homeri Iliadis;Periochae Homeri Odyssiae;Nomina Musarum;De Rosis Nascentibus (Appendix Vergiliana);Idyllia (dub.),B.G. Teubner,Leipzig,1886,https://catalog.hathitrust.org/Record/100370261,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1311,IR1311,Vita Sanctae Genovefae virginis Parisiorum patronae,,"Künstle, Karl, 1859-1932",Vita Genovefae,B.G. Teubner,Leipzig,1910,https://catalog.hathitrust.org/Record/005797595,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR778,IR778,Aeli Donati quod fertur Commentum Terenti,"Donatus, Aelius","Wessner, Paul, 1870-1933",Vita Terentii;Commentum Terentii: Andria;Commentum Terentii: Eunuchus;Commentum Terentii: Adelphoe;Commentum Terentii: Hecyra;Commentum Terentii: Phormio,B.G. Teubner,Leipzig,1902,https://catalog.hathitrust.org/Record/100227115,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR779,IR779,Aeli Donati quod fertur Commentum Terenti,"Donatus, Aelius","Wessner, Paul, 1870-1933",Vita Terentii;Commentum Terentii: Andria;Commentum Terentii: Eunuchus;Commentum Terentii: Adelphoe;Commentum Terentii: Hecyra;Commentum Terentii: Phormio,B.G. Teubner,Leipzig,1902,https://catalog.hathitrust.org/Record/000842288,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR780,IR780,Vitae Vergilianae,"Donatus, Aelius;Philargyrius, Junius;Phocas;Servius, active 4th century;Probus, Marcus Valerius","Brummer, Jacob","Vita Vergilii;Vita Vergilii;Carmen de vita Vergilii;Vitae Vergilianae, Vita Bernensis;Vitae Vergilianae, Vita Gudianae;Vitae Vergilianae, Vita Monacensis;Vitae Vergilianae;Vita Vergilii;Vita Vergili (Probiana)",B.G. Teubner,Leipzig,1912,https://catalog.hathitrust.org/Record/001221689,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR937,IR937,Cornelii Nepotis Vitae,"Nepos, Cornelius","Fleckeisen, Alfred, 1820-1899",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1890,https://catalog.hathitrust.org/Record/001809218,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR938,IR938,Cornelii Nepotis Vitae,"Nepos, Cornelius","Fleckeisen, Alfred, 1820-1899, Halm, Karl, 1809-1882",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1893,https://catalog.hathitrust.org/Record/100331240,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR939,IR939,Cornelii Nepotis Vitae,"Nepos, Cornelius","Fleckeisen, Alfred, 1820-1899, Halm, Karl, 1809-1882",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1890,https://catalog.hathitrust.org/Record/100479813,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR940,IR940,Cornelii Nepotis Vitae,"Nepos, Cornelius","Halm, Karl, 1809-1882",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1873,https://catalog.hathitrust.org/Record/100836267,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR941,IR941,Cornelii Nepotis Vitae,"Nepos, Cornelius","Halm, Karl, 1809-1882, Fleckeisen, Alfred, 1820-1899",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1884,https://catalog.hathitrust.org/Record/100412345,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR942,IR942,Cornelii Nepotis Vitae,"Nepos, Cornelius","Halm, Karl, 1809-1882, Fleckeisen, Alfred, 1820-1899",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1912,https://catalog.hathitrust.org/Record/100454999,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR943,IR943,Cornelii Nepotis liber De excellentibus ducibus exterarum gentium cum vitis Catonis et Atticae ex libro de Historicis Latinis et aliis excerptis,"Nepos, Cornelius","Dietsch, Heinrich Rudolf, 1814-1875",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1855,https://catalog.hathitrust.org/Record/011633415,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR944,IR944,Cornelii Nepotis Vitae,"Nepos, Cornelius","Halm, Karl, 1809-1882",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1883,https://catalog.hathitrust.org/Record/001809221,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR945,IR945,Cornelii Nepotis Vitae,"Nepos, Cornelius","Halm, Karl, 1809-1882, Fleckeisen, Alfred, 1820-1899",Vitae;Miltiades;Themistocles;Aristides;Pausanias;Cimon;Lysander;Alcibiades;Thrasybulus;Conon;Dion;Iphicrates;Chabrias;Timotheus;Datames;Epaminondas;Pelopidas;Agesilaus;Eumenes;Phocion;Timoleon;Reges;Hamilcar;Hannibal;Cato;Atticus,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/009035334,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1300,IR1300,Iurisprudentiae anteiustinianae reliquias in usum maxime academicum,"Huschke, Ph. Eduard (Philipp Eduard), 1801-1886","Kübler, Bernhard, 1859-1940, Seckel, Emil, 1864-1924",,B.G. Teubner,Leipzig,1908,https://catalog.hathitrust.org/Record/006922603,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1187,IR1187,Lucii Annaei Senecae: Opera quae supersunt,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","Hermes, Emil, 1847-1911",,B.G. Teubner,Leipzig,1898,https://catalog.hathitrust.org/Record/100244484,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1188,IR1188,Lucii Annaei Senecae: Opera quae supersunt,"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D.","Hermes, Emil, 1847-1911, Gercke, Alfred, 1860-1922",,B.G. Teubner,Leipzig,1905,https://catalog.hathitrust.org/Record/009027295,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1225,IR1225,Luctatii Placidi grammatici Glossae,Lactantius Placidus,"Deuerling, Andreas, 1838-1906",,B.G. Teubner,Leipzig,1875,https://catalog.hathitrust.org/Record/101792997,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR1069,IR1069,C. Sallusti Crispi Epistulae ad Caesarem senem de re publica,Sallust,"Kurfess, Alfons, 1889-1965",,B.G. Teubner,Leipzig,1921,https://catalog.hathitrust.org/Record/011821346,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR815,IR815,"Cassii Felicis De medicina: ex graecis logicae sectae auctoribus liber translatus, sub Artabure et Calepio consulibus (anno 447)",Cassius Felix,"Rose, Valentin, 1829-1916",,B.G. Teubner,Leipzig,1879,https://catalog.hathitrust.org/Record/100321625,HathiTrust,Public Domain,Public Domain,,PDF
https://catalog.digitallatin.org/dll-item-record/IR696,IR696,Publilii Optatiani Porfyrii Carmina : Recensuit et praefatus est Lucianus Mueller. ,"Porfyrius, P. Optatianus",,,B. G. Teubner,Lipsiae,1877,https://archive.org/details/carmina00porpgoog,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR689,IR689,Marcellini v. c. comitis Illyriciani Chronicon multò quàm antea emendatius et auctius. Opera Iac. Sirmondi societatis Iesu presbyteri,"Marcellinus, comes",,,ex Officina Niuelliana,Lutetiae Parisiorum,1619,https://archive.org/details/bub_gb_iPc_8H-By6QC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR686,IR686,"Eryci Puteani De Erycio nomine syntagma, item Iuli Paridis De nominibus epitome","Paris, Julius",,,typis Wechelianis apud Claudium Marnium & heredes,Hanoviae,1606,https://archive.org/details/bub_gb_aO7b-YZedU0C,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR664,IR664,Daretis Phrygii De excidio Troiae historia ,"Dares, Phrygius",,,B. G. Teubner,Lipsiae,1873,https://archive.org/details/daretisphrygiide00dareuoft,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR60,IR60,"Aur. Theodosii Macrobi[i] V. Cl. & inlustris. Opera. : Joh. Isacius Pontanus recensuit: & Saturnaliorum libros MS. ope auxit, ordinauit, & Castigationes siue notas adiecit ; Contenta hoc libro vide pagina sequenti: quibus accedunt I. Meursi[i] breuiores notae.","Macrobius, Ambrosius Aurelius Theodosius",,,"Ex officina Plantiniana, Apud Franciscum Raphelengium",Lugduni Batavorum,1597,https://archive.org/details/bub_gb_NNjmCk6X4JgC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR639,IR639,"Macrobii Ambrosii Aurelii Theodosii, ... In Somnium Scipionis, lib. 2. Saturnaliorum lib. 7. Ex uarijs, ac uetustissimis codicibus recogniti, & aucti","Macrobius, Ambrosius Aurelius Theodosius",,,apud Io. Gryphium,Venetiis,1574,https://archive.org/details/bub_gb_lwqqo17RyIIC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR638,IR638,"Macrobii Ambrosii Aurelii Theodosij, ... In Somnium Scipionis, lib. 2. Saturnaliorum, lib. 7. Ex uariis, ac uetustissimis codicibus recogniti & aucti","Macrobius, Ambrosius Aurelius Theodosius",,,apud Ioan. Gryphium,Venetiis,1565,https://archive.org/details/bub_gb_xK3dbYd79tEC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR637,IR637,"Macrobii Ambrosii Aurelii Theodosii, ... In somnium Scipionis, lib. 2. Saturnaliorum, lib. 7. Ex uarijs, ac uetustissimis codicibus recogniti, & aucti","Macrobius, Ambrosius Aurelius Theodosius",,,apud Seb. Gryphium,Lugduni,1542,https://archive.org/search.php?query=macrobius&sort=-date&page=2,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR634,IR634,"Macrobii Aurelii Theodosii viri consularis In Somnium Scipionis libri duo et septem eiusdem Saturnaliorum. Nunc denuo recogniti, & multis in locis aucti.","Macrobius, Ambrosius Aurelius Theodosius",,,Hittorpius,Coloniae,1526,https://archive.org/details/bub_gb_sClIMLkeMHgC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR633,IR633,"Hoc volumine continentur. Macrobij interpretatio in somnium Scipionis a Cicerone confictum. Eiusdem Saturnaliorum libri septem. Haec omnia Nicolaus Angelius ... summa diligentia correxit, imprimique curauit","Macrobius, Ambrosius Aurelius Theodosius",,,Opera & sumptu Philippi Iuntae,Florentiae,1515,https://archive.org/details/bub_gb_pK_97ow1_68C,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR632,IR632,En tibi lector candidissime. Macrobius qui antea mancus mutilus ac lacer circumferebatur nunc primum integer nitidus & suo nitori restitutus in quo graecae maiestatis dignitas quo ad eius fieri potuit superstes reperitur. Ioannes Riuius recensuit,"Macrobius, Ambrosius Aurelius Theodosius",,,Per Augustinium de Zannis de Portesio,Venetiis,1513,https://archive.org/details/bub_gb_thLNYKCWkYgC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR629,IR629,Macrobius; Franciscus Eyssenhardt iterum recognovit; adiectae sunt tabulae,"Macrobius, Ambrosius Aurelius Theodosius",,,In aedibus B.G. Teubneri,Lipsiae,1893,https://archive.org/details/macrobivsfrancis00macr,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR58,IR58,"Hic codex Auienii co[n]tinet epigra[m]ma, eiusde[m] Arati phaenomena geographia[m] carmine heroico & oras maritimas trimetro iambico Germanici quoq[ue] & Marci Tulii Arati fragmenta & Sereni uersus de uariis curandis morbis.","Macrobius, Ambrosius Aurelius Theodosius",,,"Antonius de Strata, de Cremona",Venetiis,1488,https://archive.org/details/hiccodexauieniic00avie?q=Avienus,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR599,IR599,Apicii Celii De re coquinaria libri decem. Coquinariæ capita Græca ab Apitio posita haec sunt. Epimeles: Artoptus: Cepurica: Pandecter: Osprion Trophetes: Polyteles: Tetrapus: Thalassa: Halieus. Hanc Plato adulatricem medicinæ appellat. ,Apicius,,,Iohannem de Cereto de Tridino alias Tacuinum,Venetiis,1503,https://archive.org/details/bub_gb_hJOtTQw-OrUC,Internet Archive,Public Domain,Public Domain,,book
https://catalog.digitallatin.org/dll-item-record/IR598,IR598,Apicius In Re Quoquinaria,Apicius,,,Per magistrum Guilermum Signerre Rothomagensem,Mediolani,1498,https://archive.org/details/ita-bnc-in2-00001189-001,Internet Archive,Public Domain,Public Domain,,book
