DLL Page Link,DLL Identifier,Record title,Creator,Source Edition,Source,Publisher,Repository Source,Access Date,rights,DLL Author,DLL Work Reference
https://catalog.digitallatin.org/dll-web-page/WP1798,WP1798,Bellum Civile,C. Julius Caesar,"Renatus du Pontet, ed. 1901. C. Iuli Caesaris Commentariorum, pars posterior. e Typographeo Clarendoniano.",http://data.perseus.org/texts/urn:cts:latinLit:phi0448.phi002.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,"Caesar, Julius",Bellum Civile
https://catalog.digitallatin.org/dll-web-page/WP1776,WP1776,"Ab urbe condita, books 1-5 - 5",Titus Livius (Livy),"Robert Seymour Conway, ed. 1914. Ab urbe condita. Oxford University Press.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1785,WP1785,"Ab urbe condita, books 1-5 - 4",Titus Livius (Livy),"Robert Seymour Conway, ed. 1914. Ab urbe condita. Oxford University Press.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1774,WP1774,"Ab urbe condita, books 21-25 - 23",Titus Livius (Livy),"Robert Seymour Conway, ed. 1929. Ab urbe condita. Oxford University Press.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1783,WP1783,"Ab urbe condita, books 21-25 - 22",Titus Livius (Livy),"Robert Seymour Conway, ed. 1929. Ab urbe condita. Oxford University Press.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1771,WP1771,"Ab urbe condita, books 26-30 - 26",Titus Livius (Livy),"Robert Seymour Conway, ed. 1935. Ab urbe condita. Oxford University Press.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1780,WP1780,"Ab urbe condita, books 26-30 - 28",Titus Livius (Livy),"Robert Seymour Conway, ed. 1935. Ab urbe condita. Oxford University Press.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1789,WP1789,"Ab urbe condita, books 26-30 - 30",Titus Livius (Livy),"Robert Seymour Conway, ed. 1935. Ab urbe condita. Oxford University Press.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1799,WP1799,"Ab urbe condita libri, erklärt von M. Weissenborn, books 35-38 - 35",Titus Livius (Livy),"W. Weissenborn, ed. 1873. Ab urbe condita. Weidmannsche Buchhandlung.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1768,WP1768,"Ab urbe condita libri, erklärt von M. Weissenborn, books 35-38 - 38",Titus Livius (Livy),"W. Weissenborn, ed. 1873. Ab urbe condita. Weidmannsche Buchhandlung.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1777,WP1777,"Ab urbe condita libri, erklärt von M. Weissenborn, books 35-38 - 37",Titus Livius (Livy),"W. Weissenborn, ed. 1873. Ab urbe condita. Weidmannsche Buchhandlung.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1786,WP1786,"Ab urbe condita libri, erklärt von M. Weissenborn, books 39-40 - 39",Titus Livius (Livy),"W. Weissenborn, ed. 1875. Ab urbe condita. Weidmannsche Buchhandlung.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1775,WP1775,"Ab urbe condita libri, erklärt von M. Weissenborn, books 43-44 - 44",Titus Livius (Livy),"W. Weissenborn, ed. 1880. Ab urbe condita, 43-44. Weidmannsche Buchhandlung.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1784,WP1784,"Ab urbe condita libri, erklärt von M. Weissenborn, books 43-44 - 43",Titus Livius (Livy),"W. Weissenborn, ed. 1880. Ab urbe condita, 43-44. Weidmannsche Buchhandlung.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1793,WP1793,"Ab urbe condita libri, erklürt von M. Weissenborn, book 45",Titus Livius (Livy),"W. Weissenborn, ed. 1881. Ab urbe condita, 45. Weidmannsche Buchhandlung.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1772,WP1772,"Ab Urbe Condita, books 8-10 - 20s",Titus Livius (Livy),"Benjamin Oliver Foster, ed. 1924. Books V, VI and VII With An English Translation. Cambridge, Mass., Harvard University Press; London, William Heinemann, Ltd.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1781,WP1781,"Ab Urbe Condita, books 8-10 - 16s",Titus Livius (Livy),"Benjamin Oliver Foster, ed. 1924. Books V, VI and VII With An English Translation. Cambridge, Mass., Harvard University Press; London, William Heinemann, Ltd.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1790,WP1790,"Ab Urbe Condita, books 8-10 - 15s",Titus Livius (Livy),"Benjamin Oliver Foster, ed. 1924. Books V, VI and VII With An English Translation. Cambridge, Mass., Harvard University Press; London, William Heinemann, Ltd.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1800,WP1800,"Ab Urbe Condita, books 8-10 - 11s",Titus Livius (Livy),"Benjamin Oliver Foster, ed. 1924. Books V, VI and VII With An English Translation. Cambridge, Mass., Harvard University Press; London, William Heinemann, Ltd.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1769,WP1769,"Ab Urbe Condita, books 8-10 - 18s",Titus Livius (Livy),"Benjamin Oliver Foster, ed. 1924. Books V, VI and VII With An English Translation. Cambridge, Mass., Harvard University Press; London, William Heinemann, Ltd.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
https://catalog.digitallatin.org/dll-web-page/WP1778,WP1778,"Ab Urbe Condita, books 21-22 - 21",Titus Livius (Livy),"Benjamin Oliver Foster, ed. 1929: Books XXI-XXII With An English Translation. Cambridge, Mass., Harvard University Press; London, William Heinemann, Ltd.",http://data.perseus.org/texts/urn:cts:latinLit:phi0914.phi00132.perseus-lat1,,Perseus Digital Library,2018-06-24,Materials within the Perseus DL have varying copyright status: please contact the project for more information about a specific component or object. Copyright is protected by the copyright laws of the United States and the Universal Copyright Convention.,Livy,Ab Urbe Condita
